0.000000000000000000e+00
7.339685753918434585e-02
1.467937150783686917e-01
2.201905726175530376e-01
2.935874301567373834e-01
5.631400395163995709e-01
9.052570866304032737e-01
1.191456153830738884e+00
1.398992787324526921e+00
1.640256900724165634e+00
1.919632631786637678e+00
2.177836892161971072e+00
2.475817415984205905e+00
2.741735105684655949e+00
2.974122193291354854e+00
3.231162857198864202e+00
3.471905298536404949e+00
3.688659965890972892e+00
3.863403810209940836e+00
4.051375429478055956e+00
4.230141681427164180e+00
4.411861579392186705e+00
4.585286730803137090e+00
4.754920009359072886e+00
4.901147684117352910e+00
5.014361923030150159e+00
5.175446943797391341e+00
5.340059066425133061e+00
5.503267426633195569e+00
5.663931664232942254e+00
5.852834158149550881e+00
6.036402845065746092e+00
6.228397078131966857e+00
6.376230955928621214e+00
6.583985558430159202e+00
6.755966860107257332e+00
6.940959532623563355e+00
7.138621285655450954e+00
7.318653777862206944e+00
7.522592994781247100e+00
7.717128827793315438e+00
7.893633255711122843e+00
8.056530817085615581e+00
8.259320529629832208e+00
8.424809241502751789e+00
8.623888048662086803e+00
8.802587232969633746e+00
8.996983425473143114e+00
9.165062936689951201e+00
9.422204043836757137e+00
9.610124709666466813e+00
9.802122298206128903e+00
9.985634156294022290e+00
1.017137535718249453e+01
1.035465755560102608e+01
1.053452717865096488e+01
1.070819959603698024e+01
1.088999877967805219e+01
1.107671207319684115e+01
1.125834087819867868e+01
1.142351423048800996e+01
1.161535801280726155e+01
1.180552911841297892e+01
1.199872407686260267e+01
1.219193673787949805e+01
1.239102919490120058e+01
1.259631809616175069e+01
1.273175880873289856e+01
1.292842947132402820e+01
1.314506270197370341e+01
1.333473973983537064e+01
1.354809128357080716e+01
1.369038710209635745e+01
1.388560828684685156e+01
1.407644615040021030e+01
1.427308125474439748e+01
1.443763695113019274e+01
1.462611934927220148e+01
1.480662868629584672e+01
1.495257362118563904e+01
1.514203033845052815e+01
1.529686497013503299e+01
1.547079607775897614e+01
1.566317538351151839e+01
1.589201536190773822e+01
1.607507797001720462e+01
1.630022004030024263e+01
1.644745993270161577e+01
1.665779044608456871e+01
1.681571011857269227e+01
1.698895312094285259e+01
1.717829414890618978e+01
1.733345414122559802e+01
1.753629475178739838e+01
1.765593443703374987e+01
1.784581484911604576e+01
1.800638887581714087e+01
1.818441305992625701e+01
1.836814643207448938e+01
1.856880040347110850e+01
1.869010097169661577e+01
1.888816433496613101e+01
1.909487174290089584e+01
1.929775286458739103e+01
1.950714880564075671e+01
1.966049190096947186e+01
1.986426470038653491e+01
2.008516048720002090e+01
2.026902486114024171e+01
2.043831375380915816e+01
2.060378428270957940e+01
2.077390750656761753e+01
2.095781441290809965e+01
2.113420801392558701e+01
2.127759597799684599e+01
2.146382960892329095e+01
2.164001252857645952e+01
2.178800638578342230e+01
2.189234225670390899e+01
2.200002586175019914e+01
2.213354158196992216e+01
2.227101667821921538e+01
2.240569248368733923e+01
2.252497399673458744e+01
2.265708902491471832e+01
2.275387563890346243e+01
